"RO-NO...
","BOOKED.
DATE","CLOSED.
DATE","DT
","TECH...
NO","LN
","SEQ
NO","M
","HT
","SC
","LBR..
TYPE","PAY.
TYPE","ACTUAL.
HOURS","SOLD...
HOURS","SOLD......
AMOUNT","LABOR.....
COST","OP-CODE...
","DESCRIPTION..
",
,,,,,,,,,,,,,,,,,,
170170, 30APR21, 30APR21, S1,211250,  D,4,  , ST,   , CSX  ,  ROP,0,0,0,0, MISC      , see tech note,"        "
,,,,,,,,,,,,,,,,,,
170170, 30APR21, 30APR21, S1,211250,  E,5,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170170, 30APR21, 30APR21, S1,211250,  F,6,  , ST,   , CSX  ,  ROP,0,0,0,0, LOANER    , LOANER VEHICL,"        "
,,,,,,,,,,,,,,,,,,
170220, 01MAY21, 01MAY21, S1,211250,  A,1,  , ST,   , ISM  ,  ROP,0,9,351,351, MISC      , MENTOR       ,"        "
,,,,,,,,,,,,,,,,,,
170239, 03MAY21, 04MAY21, S1,211250,  A,1,  , ST,   , WSM  ,  ROP,0.67,0.7,52.5,27.3,100661," PERFORMED 24,","        "
,,,,,,,,,,,,,,,,,,
170239, 03MAY21, 04MAY21, S1,211250,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170244, 03MAY21, 04MAY21, S1,211250,  A,1,  , ST,   , WS4  ,  ROP,1.15,1.9,355.13,74.1, STARLINK  , STARLINK UPDA,"        "
,,,,,,,,,,,,,,,,,,
170244, 03MAY21, 04MAY21, S1,211250,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170266, 03MAY21, 04MAY21, S1,211250,  A,1,  , ST,   , WS4  ,  ROP,0.91,1,186.91,39, WUM98     , WUM98-1: FORE,"        "
,,,,,,,,,,,,,,,,,,
170266, 03MAY21, 04MAY21, S1,211250,  B,2,  , ST,   , WS4  ,  ROP,0.55,0.9,168.22,35.1, WRB21     , WRB21 17-18 F,"        "
,,,,,,,,,,,,,,,,,,
170266, 03MAY21, 04MAY21, S1,211250,  C,3,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170266, 03MAY21, 04MAY21, S1,211250,  D,4,  , ST,   , CSX  ,  ROP,0,0.3,58.5,11.7, WIPERS    , WIPER BLADES-,"        "
,,,,,,,,,,,,,,,,,,
170289, 03MAY21, 04MAY21, S1,211250,  A,1,  , ST,   , WSM  ,  ROP,0.4,0.7,52.5,27.3,100661," performed 12,","        "
,,,,,,,,,,,,,,,,,,
170289, 03MAY21, 04MAY21, S1,211250,  D,4,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170289, 04MAY21, 04MAY21, S1,211250,  B,2, *, ST,   , WS4  ,  ROP,0.38,0.4,74.76,15.6,100009, NO PROBLEM FO,"        "
,,,,,,,,,,,,,,,,,,
170289, 04MAY21, 04MAY21, S1,211250,  C,3, *, ST,   , WS4  ,  ROP,0.58,0.6,112.15,23.4,100009, NO PROBLEM FO,"        "
,,,,,,,,,,,,,,,,,,
170292, 11MAY21,        , S1,211250,  A,1, *, ST,   , WS4  ,  OPP,0.74,0.8,190,31.2, DIAG      , SEE TECH NOTE,"        "
,,,,,,,,,,,,,,,,,,
170292, 11MAY21,        , S1,211250,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, DIAG      , SEE TECH NOTE,"        "
,,,,,,,,,,,,,,,,,,
170292, 11MAY21,        , S1,211250,  C,3,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170292, 11MAY21,        , S1,211250,  E,5,  , ST,   , CSX  ,  ROP,0.93,1.7,149.95,66.3, 4WA       , PERFORM 4 WHE,"        "
,,,,,,,,,,,,,,,,,,
170292, 11MAY21,        , S1,211250,  F,6,  , ST,   , CSX  ,  ROP,0.88,2,398,78, RBR       , REPLACE REAR ,"        "
,,,,,,,,,,,,,,,,,,
170292, 11MAY21,        , S1,211250,  G,7,  , ST,   , CSX  ,  ROP,0.87,1.5,300,58.5, DIAG      , SEE TECH NOTE,"        "
,,,,,,,,,,,,,,,,,,
170292, 11MAY21,        , S1,211250,  H,8,  , ST,   , CSX  ,  ROP,0.3,0.3,39.22,11.7, BULB      , REPLACE BULB(,"        "
,,,,,,,,,,,,,,,,,,
170292, 18MAY21,        , S1,211250,  A,1, *, ST,   , WS4  ,  ROP,0,-0.2,-77.85,-7.8,436301, FRONT CATALYT,"        "
,,,,,,,,,,,,,,,,,,
170292, 18MAY21,        , S1,211250,  A,9,  , ST,   , WS4  ,  ROP,0,0,0,0, GOODWILL  , THIS REPAIR I,"        "
,,,,,,,,,,,,,,,,,,
170316, 05MAY21, 05MAY21, S1,211250,  A,1,  , ST,   , CSR  ,  ROP,0.28,0.3,0,11.7, DIAG      , DIAGNOSIS FOR,"        "
,,,,,,,,,,,,,,,,,,
170316, 05MAY21, 05MAY21, S1,211250,  B,2,  , ST,   , CSR  ,  ROP,0.44,0.9,203.77,35.1, DIAG      , DIAGNOSIS FOR,"        "
,,,,,,,,,,,,,,,,,,
170316, 05MAY21, 05MAY21, S1,211250,  D,4,  , ST,   , CSR  ,  ROP,0.23,1.5,339,58.5, DIAG      , DIAGNOSIS FOR,"        "
,,,,,,,,,,,,,,,,,,
170318, 04MAY21, 04MAY21, S1,211250,  A,1,  , ST,   , WS4  ,  ROP,0.64,0.9,168.22,35.1, WRB21     , WRB21 17-18 F,"        "
,,,,,,,,,,,,,,,,,,
170343, 04MAY21, 05MAY21, S1,211250,  A,1,  , ST,   , WS4  ,  ROP,0.3,0.3,56.07,11.7, WRD21     , WRD21 REAR ST,"        "
,,,,,,,,,,,,,,,,,,
170343, 04MAY21, 05MAY21, S1,211250,  B,2,  , ST,   , WS4  ,  ROP,0.89,1.5,280.37,58.5, WRE21     , WRE21 ECM/CID,"        "
,,,,,,,,,,,,,,,,,,
170343, 04MAY21, 05MAY21, S1,211250,  C,3,  , ST,   , CSR  ,  ROP,0.29,0.3,29.72,11.7, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
170400, 05MAY21, 06MAY21, S1,211250,  A,1,  , ST,   , WS4  ,  ROP,0.72,1.1,205.6,42.9, WRE21     , WRE21 ECM/CID,"        "
,,,,,,,,,,,,,,,,,,
170400, 05MAY21, 06MAY21, S1,211250,  B,2,  , ST,   , WS4  ,  ROP,0.15,0.3,56.07,11.7, WRD21     , WRD21 REAR ST,"        "
,,,,,,,,,,,,,,,,,,
170400, 05MAY21, 06MAY21, S1,211250,  C,3,  , ST,   , CSX  ,  ROP,0.18,0.4,29.72,15.6, LOF       , PERFORM OIL A,"        "
,,,,,,,,,,,,,,,,,,
170400, 05MAY21, 06MAY21, S1,211250,  D,4,  , ST,   , CSX  ,  ROP,0.1,0.3,40,11.7, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
170400, 05MAY21, 06MAY21, S1,211250,  E,5,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170412, 05MAY21, 05MAY21, S1,211250,  A,1,  , ST,   , CSR  ,  ROP,0.22,2.5,454.25,97.5, WINDSHIELD, REPLACE FRONT,"        "
,,,,,,,,,,,,,,,,,,
170418, 05MAY21, 06MAY21, S1,211250,  A,1,  , ST,   , CSR  ,  ROP,1.19,2,303.22,78, 12KP      , PERFORM THE P,"        "
,,,,,,,,,,,,,,,,,,
170418, 05MAY21, 06MAY21, S1,211250,  B,2,  , ST,   , WS4  ,  ROP,0.46,0.6,112.15,23.4, WRI20     , WRI20 SOFTWAR,"        "
,,,,,,,,,,,,,,,,,,
170426, 05MAY21, 05MAY21, S1,211250,  A,1,  , ST,   , WS4  ,  ROP,0.84,0.9,168.22,35.1, WRB21     , WRB21 17-18 F,"        "
,,,,,,,,,,,,,,,,,,
170426, 05MAY21, 05MAY21, S1,211250,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170442, 05MAY21, 05MAY21, S1,211250,  A,1,  , ST,   , CSR  ,  ROP,0.8,0.8,103.01,31.2, DIAG      , DIAGNOSIS FOR,"        "
,,,,,,,,,,,,,,,,,,
170442, 05MAY21, 05MAY21, S1,211250,  B,2,  , ST,   , CSR  ,  ROP,0.62,1.2,132.05,46.8, DIAG      , DIAGNOSIS FOR,"        "
,,,,,,,,,,,,,,,,,,
170442, 05MAY21, 05MAY21, S1,211250,  C,3,  , ST,   , CSR  ,  ROP,0.75,1.4,153.05,54.6, DIAG      , DIAGNOSIS FOR,"        "
,,,,,,,,,,,,,,,,,,
170477, 07MAY21, 07MAY21, S1,211250,  A,1, *, ST,   , WS4  ,  ROP,2.97,5.8,1084.08,226.2,303091, NEW CV TRANSM,"        "
,,,,,,,,,,,,,,,,,,
170481, 06MAY21, 07MAY21, S1,211250,  A,1,  , ST,   , CSX  ,  ROP,0.14,2.5,602.54,97.5, 30KM      , PERFORM THE M,"        "
,,,,,,,,,,,,,,,,,,
170481, 06MAY21, 07MAY21, S1,211250,  C,3,  , ST,   , WS4  ,  ROP,0.38,0.3,56.07,11.7, WRD21     , WRD21 REAR ST,"        "
,,,,,,,,,,,,,,,,,,
170481, 06MAY21, 07MAY21, S1,211250,  D,4,  , ST,   , WS4  ,  ROP,0.63,1.1,205.6,42.9, WRE21     , WRE21 ECM/CID,"        "
,,,,,,,,,,,,,,,,,,
170481, 06MAY21, 07MAY21, S1,211250,  E,5,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170481, 06MAY21, 07MAY21, S1,211250,  F,6,  , ST,   , CSX  ,  ROP,0.22,0.3,58.5,11.7, INCABIN   , REPLACE INCAB,"        "
,,,,,,,,,,,,,,,,,,
170501, 06MAY21, 07MAY21, S1,211250,  A,1,  , ST,   , WS4  ,  ROP,0.4,0.9,168.22,35.1, WRB21     , WRB21 17-18 F,"        "
,,,,,,,,,,,,,,,,,,
170501, 06MAY21, 07MAY21, S1,211250,  B,2,  , ST,   , CSR  ,  ROP,0.6,4.7,1060.2,183.3, DIAG      , DIAGNOSIS FOR,"        "
,,,,,,,,,,,,,,,,,,
170513, 06MAY21, 07MAY21, S1,211250,  A,1,  , ST,   , WS4  ,  ROP,0.72,0.9,168.22,35.1, WRB21     , WRB21 17-18 F,"        "
,,,,,,,,,,,,,,,,,,
170513, 06MAY21, 07MAY21, S1,211250,  B,2,  , ST,   , CSR  ,  ROP,0.16,1.5,270.6,58.5, 12KM      , PERFORM THE M,"        "
,,,,,,,,,,,,,,,,,,
170516, 11MAY21, 11MAY21, S1,211250,  A,1, *, ST,   , WSM  ,  ROP,0.18,0.5,37.5,19.5,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
170516, 11MAY21, 11MAY21, S1,211250,  B,2, *, ST,   , WS4  ,  ROP,0.97,1,186.91,39, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
170516, 11MAY21, 11MAY21, S1,211250,  C,3, *, ST,   , WS4  ,  ROP,0.58,0.3,56.07,11.7,916411, ONE OR ALL CO,"        "
,,,,,,,,,,,,,,,,,,
170516, 11MAY21, 11MAY21, S1,211250,  E,5, *, ST,   , WS4  ,  ROP,0.58,1,186.91,39, DIAG      , DIAGNOSIS FOR,"        "
,,,,,,,,,,,,,,,,,,
170526, 06MAY21, 07MAY21, S1,211250,  A,1,  , ST,   , WS4  ,  ROP,0.28,0.3,56.07,11.7, WRD21     , WRD21 REAR ST,"        "
,,,,,,,,,,,,,,,,,,
170526, 06MAY21, 07MAY21, S1,211250,  B,2,  , ST,   , WS4  ,  ROP,0.55,1.1,205.6,42.9, WRE21     , WRE21 ECM/CID,"        "
,,,,,,,,,,,,,,,,,,
170526, 06MAY21, 07MAY21, S1,211250,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170541, 06MAY21, 06MAY21, S1,211250,  A,1,  , ST,   , CSX  ,  ROP,0.68,2.5,475,97.5, WINDSHIELD, replaced wind,"        "
,,,,,,,,,,,,,,,,,,
170541, 06MAY21, 06MAY21, S1,211250,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170574, 07MAY21, 11MAY21, S1,211250,  A,1,  , ST,   , CSR  ,  ROP,1.99,7.7,1076.5,300.3, 60KV      , PERFORM THE V,"        "
,,,,,,,,,,,,,,,,,,
170574, 07MAY21, 11MAY21, S1,211250,  B,2,  , ST,   , WS4  ,  ROP,0.91,1.5,280.37,58.5, WRE21     , WRE21 ECM/CID,"        "
,,,,,,,,,,,,,,,,,,
170595, 10MAY21, 14MAY21, S1,211250,  C,2,  , ST,   , WS4  ,  ROP,0,0,0,0, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
170595, 10MAY21, 14MAY21, S1,211250,  D,3,  , ST,   , WS4  ,  ROP,0,0,0,0, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
170595, 14MAY21, 14MAY21, S1,211250,  E,4, *, ST,   , WS4  ,  ROP,0.45,0.5,93.46,19.5,100009, NO PROBLEM FO,"        "
,,,,,,,,,,,,,,,,,,
170595, 14MAY21, 14MAY21, S1,211250,  F,5, *, ST,   , WS4  ,  ROP,0.18,0.2,37.38,7.8,100009, NO PROBLEM FO,"        "
,,,,,,,,,,,,,,,,,,
170624, 07MAY21, 11MAY21, S1,211250,  A,1,  , ST,   , WS4  ,  ROP,0.15,0.2,37.38,7.8, WRG20     , WRG-20 Contin,"        "
,,,,,,,,,,,,,,,,,,
170670, 10MAY21, 13MAY21, S1,211250,  E,5,  , ST,   , WS4  ,  ROP,0.6,0.6,112.15,23.4, DIAG      , see tech note,"        "
,,,,,,,,,,,,,,,,,,
170682, 10MAY21, 13MAY21, S1,211250,  A,1,  , ST,   , CSX  ,  ROP,0.15,0.4,23.31,15.6, LOF       , OIL AND FILTE,"        "
,,,,,,,,,,,,,,,,,,
170682, 10MAY21, 13MAY21, S1,211250,  B,2,  , ST,   , WS4  ,  ROP,0.74,1.9,355.13,74.1, STARLINK  , STARLINK UPDA,"        "
,,,,,,,,,,,,,,,,,,
170682, 10MAY21, 13MAY21, S1,211250,  C,3,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170683, 10MAY21, 19MAY21, S1,211250,  A,1,  , ST,   , ISM  ,  ROP,0.43,0.5,0,19.5, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
170690, 11MAY21, 11MAY21, S1,211250,  A,1,  , ST,   , CSX  ,  ROP,3.35,7.4,1065.21,288.6, 60KP      , PERFORM THE P,"        "
,,,,,,,,,,,,,,,,,,
170690, 11MAY21, 11MAY21, S1,211250,  A,3,  , ST,   , CSX  ,  ROP,0,0,-50,0, COUPON    , COUPON DISCOU,"        "
,,,,,,,,,,,,,,,,,,
170690, 11MAY21, 11MAY21, S1,211250,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170697, 12MAY21, 12MAY21, S1,211250,  A,1,  , ST,   , CSX  ,  ROP,0.23,0.4,29.72,15.6, LOF       , PERFORM OIL A,"        "
,,,,,,,,,,,,,,,,,,
170697, 12MAY21, 12MAY21, S1,211250,  B,2,  , ST,   , CSX  ,  ROP,0.45,1,199,39, DIAG      , see tech note,"        "
,,,,,,,,,,,,,,,,,,
170697, 12MAY21, 12MAY21, S1,211250,  C,3,  , ST,   , CSX  ,  ROP,0.33,0,0,0, DIAG      , see tech note,"        "
,,,,,,,,,,,,,,,,,,
170697, 12MAY21, 12MAY21, S1,211250,  D,4,  , ST,   , CSX  ,  ROP,0.56,0,0,0, DIAG      , see tech note,"        "
,,,,,,,,,,,,,,,,,,
170699, 10MAY21, 11MAY21, S1,211250,  A,1,  , ST,   , CSX  ,  ROP,0.22,0.7,69.72,27.3, 6K        ," oil change, t","        "
,,,,,,,,,,,,,,,,,,
170699, 10MAY21, 11MAY21, S1,211250,  B,2,  , ST,   , WS4  ,  ROP,0.73,1.1,205.6,42.9, WRE21     , WRE21 ECM/CID,"        "
,,,,,,,,,,,,,,,,,,
170699, 10MAY21, 11MAY21, S1,211250,  C,3,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170720, 12MAY21, 14MAY21, S1,211250,  B,2,  , ST,   , CSX  ,  ROP,0.87,1.5,300,58.5, DIAG      , see tech note,"        "
,,,,,,,,,,,,,,,,,,
170720, 12MAY21, 14MAY21, S1,211250,  C,3,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170720, 12MAY21, 14MAY21, S1,211250,  D,4,  , ST,   , CSX  ,  ROP,0.17,0.4,78.44,15.6, BULB      , REPLACE BULB(,"        "
,,,,,,,,,,,,,,,,,,
170720, 13MAY21, 14MAY21, S1,211250,  B,5,  , ST,   , CSX  ,  ROP,0,0,-75,0, COUPON    , COUPON DISCOU,"        "
,,,,,,,,,,,,,,,,,,
170720, 14MAY21, 14MAY21, S1,211250,  A,1, *, ST,   , WS4  ,  ROP,1.94,1.8,336.44,70.2,303841, CVT VALVE BOD,"        "
,,,,,,,,,,,,,,,,,,
170791, 11MAY21, 13MAY21, S1,211250,  A,1,  , ST,   , WS4  ,  ROP,1.66,1.9,355.13,74.1, STARLINK  , STARLINK UPDA,"        "
,,,,,,,,,,,,,,,,,,
170791, 11MAY21, 13MAY21, S1,211250,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170814, 12MAY21, 14MAY21, S1,211250,  D,4,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170814, 12MAY21, 14MAY21, S1,211250,  E,5,  , ST,   , CSX  ,  ROP,0.45,2,398,78, RBR       , REPLACE REAR ,"        "
,,,,,,,,,,,,,,,,,,
170814, 14MAY21, 14MAY21, S1,211250,  A,1, *, ST,   , WSAS ,  ROP,0.98,0.8,149.53,31.2,0, HUB BEARING U,"        "
,,,,,,,,,,,,,,,,,,
170814, 14MAY21, 14MAY21, S1,211250,  B,2, *, ST,   , WS4  ,  ROP,1.07,1,186.91,39,31128, D10 GEN 2 DA/,"        "
,,,,,,,,,,,,,,,,,,
170814, 14MAY21, 14MAY21, S1,211250,  C,3, *, ST,   , WS4  ,  ROP,0.72,0.7,130.84,27.3,100009, NO PROBLEM FO,"        "
,,,,,,,,,,,,,,,,,,
170830, 12MAY21, 13MAY21, S1,211250,  A,1,  , ST,   , WSM  ,  ROP,0.47,0.7,52.5,27.3,100661," performed 24,","        "
,,,,,,,,,,,,,,,,,,
170830, 12MAY21, 13MAY21, S1,211250,  B,2,  , ST,   , WS4  ,  ROP,0.3,0.3,56.07,11.7, WRD21     , WRD21 REAR ST,"        "
,,,,,,,,,,,,,,,,,,
170830, 12MAY21, 13MAY21, S1,211250,  C,3,  , ST,   , WS4  ,  ROP,0.66,1.1,205.6,42.9, WRE21     , WRE21 ECM/CID,"        "
,,,,,,,,,,,,,,,,,,
170830, 12MAY21, 13MAY21, S1,211250,  D,4,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170844, 13MAY21, 14MAY21, S1,211250,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170844, 14MAY21, 14MAY21, S1,211250,  A,1, *, ST,   , WS4  ,  ROP,1.99,0.7,130.84,27.3,813131, ONE SPARK PLU,"        "
170854, 12MAY21, 13MAY21, S1,211250,  A,1,  , ST,   , WSM  ,  ROP,0.97,0.1,187.5,3.9,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
170854, 12MAY21, 13MAY21, S1,211250,  B,2,  , ST,   , WS4  ,  ROP,0.55,1.5,280.37,58.5, WRE21     , WRE21 ECM/CID,"        "
,,,,,,,,,,,,,,,,,,
170860, 13MAY21, 15MAY21, S1,211250,  A,1,  , ST,   , CSX  ,  ROP,0.43,1.5,298.5,58.5, DIAG      , see tech note,"        "
,,,,,,,,,,,,,,,,,,
170860, 13MAY21, 15MAY21, S1,211250,  B,2,  , ST,   , CSX  ,  ROP,1.12,1.7,149.95,66.3, 4WA       , PERFORM 4 WHE,"        "
,,,,,,,,,,,,,,,,,,
170860, 13MAY21, 15MAY21, S1,211250,  C,3,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170901, 13MAY21,        , S1,211250,  A,1,  , ST,   , CSR  ,  ROP,0.72,1,115.25,39, 6KM       , PERFORM THE M,"        "
,,,,,,,,,,,,,,,,,,
170901, 13MAY21,        , S1,211250,  B,2,  , ST,   , WS4  ,  ROP,0.87,0,0,0, GOODWILL  , THIS REPAIR I,"        "
,,,,,,,,,,,,,,,,,,
170901, 13MAY21,        , S1,211250,  C,3,  , ST,   , WS4  ,  ROP,0.13,0,0,0, GOODWILL  , THIS REPAIR I,"        "
,,,,,,,,,,,,,,,,,,
170901, 13MAY21,        , S1,211250,  E,5,  , ST,   , CSR  ,  ROP,0.13,0.5,113,19.5, BATTERY   , PLEASE PERFOR,"        "
,,,,,,,,,,,,,,,,,,
170907, 13MAY21, 15MAY21, S1,211250,  A,1,  , ST,   , CSX  ,  ROP,0.28,1.5,298.5,58.5, DIAG      , SEE TECH NOTE,"        "
,,,,,,,,,,,,,,,,,,
170907, 13MAY21, 15MAY21, S1,211250,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170914, 13MAY21, 14MAY21, S1,211250,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170914, 14MAY21, 14MAY21, S1,211250,  A,1, *, ST,   , WS4  ,  ROP,1.14,3,560.73,117,182031, PASSENGER SID,"        "
,,,,,,,,,,,,,,,,,,
170934, 14MAY21, 14MAY21, S1,211250,  A,1, *, ST,   , WS4  ,  ROP,1.19,1.6,299.06,62.4, TKA20     , TKA20 takata ,"        "
,,,,,,,,,,,,,,,,,,
170968, 14MAY21, 15MAY21, S1,211250,  A,1,  , ST,   , CSX  ,  ROP,0.28,0.3,29.72,11.7, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
170968, 14MAY21, 15MAY21, S1,211250,  B,2,  , ST,   , CSX  ,  ROP,0.13,0.4,40,15.6, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
170968, 14MAY21, 15MAY21, S1,211250,  C,3,  , ST,   , WS4  ,  ROP,0.17,0.5,93.46,19.5, WUE90     , WUE90 PLEASE ,"        "
,,,,,,,,,,,,,,,,,,
170968, 14MAY21, 15MAY21, S1,211250,  D,4,  , ST,   , WS4  ,  ROP,0.6,1.2,224.29,46.8, WUT05     , WUT05 FORESTE,"        "
,,,,,,,,,,,,,,,,,,
170976, 14MAY21, 15MAY21, S1,211250,  A,1,  , ST,   , CSX  ,  ROP,0.95,2.5,606.65,97.5, 30KM      , PERFORM THE M,"        "
,,,,,,,,,,,,,,,,,,
170976, 14MAY21, 15MAY21, S1,211250,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170987, 14MAY21, 14MAY21, S1,211250,  A,1,  , ST,   , WSM  ,  ROP,1.03,2.5,187.5,97.5,100661," PERFORMED 30,","        "
,,,,,,,,,,,,,,,,,,
170987, 14MAY21, 14MAY21, S1,211250,  B,2,  , ST,   , WS4  ,  ROP,0.43,0.3,56.07,11.7, WRD21     , WRD21 REAR ST,"        "
,,,,,,,,,,,,,,,,,,
170987, 14MAY21, 14MAY21, S1,211250,  C,3,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170996, 14MAY21, 14MAY21, S1,211250,  A,1,  , ST,   , CSX  ,  ROP,0.28,0.4,29.72,15.6, LOF       , PERFORM OIL A,"        "
,,,,,,,,,,,,,,,,,,
170996, 14MAY21, 14MAY21, S1,211250,  B,2,  , ST,   , CSX  ,  ROP,0.08,0.3,40,11.7, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
170996, 14MAY21, 14MAY21, S1,211250,  C,3,  , ST,   , CSX  ,  ROP,0,0,0,0, WIPERS    , WIPER BLADES-,"        "
,,,,,,,,,,,,,,,,,,
170996, 14MAY21, 14MAY21, S1,211250,  D,4,  , ST,   , WS4  ,  ROP,0.97,1.9,355.13,74.1, STARLINK  , STARLINK UPDA,"        "
,,,,,,,,,,,,,,,,,,
170996, 14MAY21, 14MAY21, S1,211250,  E,5,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171054, 18MAY21, 19MAY21, S1,211250,  A,1,  , ST,   , CSR  ,  ROP,2.25,6.3,975.49,245.7, 60KM      , PERFORM THE M,"        "
,,,,,,,,,,,,,,,,,,
171054, 18MAY21, 19MAY21, S1,211250,  D,4,  , ST,   , CSR  ,  ROP,2.27,2,451.8,78, RBR       , REPLACE REAR ,"        "
,,,,,,,,,,,,,,,,,,
171054, 18MAY21, 19MAY21, S1,211250,  E,5,  , ST,   , CSR  ,  ROP,0.87,2,452.57,78, FBR       , REPLACE FRONT,"        "
,,,,,,,,,,,,,,,,,,
171080, 21MAY21,        , S1,211250,  A,1,  , ST,   , WS4  ,  ROP,1.45,1.9,355.13,74.1, STARLINK  , STARLINK UPDA,"        "
,,,,,,,,,,,,,,,,,,
171080, 21MAY21,        , S1,211250,  D,4,  , ST,   , WS4  ,  ROP,1.15,1.1,205.6,42.9,850531, ANTENNA RECEP,"        "
,,,,,,,,,,,,,,,,,,
171080, 21MAY21,        , S1,211250,  D,5,  , ST,   , WS4  ,  ROP,0,0.4,74.76,15.6,860001, ELECTRICAL TE,"        "
,,,,,,,,,,,,,,,,,,
171084, 18MAY21, 18MAY21, S1,211250,  A,1, *, ST,   , WSAS ,  ROP,1.41,0.4,41,15.6,308001, A/T SHIFT LOC,"        "
,,,,,,,,,,,,,,,,,,
171084, 18MAY21, 18MAY21, S1,211250,  A,3,  , ST,   , WSAS ,  ROP,0,1.3,242.98,50.7,308161, PARK POSITION,"        "
,,,,,,,,,,,,,,,,,,
171101, 17MAY21, 17MAY21, S1,211250,  A,1,  , ST,   , CSR  ,  ROP,2.35,3.5,791,136.5, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
171102, 17MAY21, 17MAY21, S1,211250,  A,1,  , ST,   , CSX  ,  ROP,0.32,1,95,39, SOP       , performed key,"        "
,,,,,,,,,,,,,,,,,,
